name,package,description,tier,price_gbp_monthly,sectors,registry_url,endpoint,github_url,install_command,mcp_run_command
encoder-ai-mcp,encoder-ai-mcp,Encoder Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Mid-Value Pack (£29/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,mvp,29,general,https://pypi.org/project/encoder-ai-mcp/,https://csoai.org/mcp/encoder-ai-mcp,https://github.com/CSOAI-ORG/encoder-ai-mcp,pip install encoder-ai-mcp,python -m encoder_ai_mcp
env-manager-ai-mcp,env-manager-ai-mcp,Env Manager Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/env-manager-ai-mcp/,https://csoai.org/mcp/env-manager-ai-mcp,https://github.com/CSOAI-ORG/env-manager-ai-mcp,pip install env-manager-ai-mcp,python -m env_manager_ai_mcp
eu-ai-act-compliance-mcp,eu-ai-act-compliance-mcp,"Eu Ai Act Compliance — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: High-Value Pack (£99/mo). Sectors: government, legal. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.",hvp,79,"government,legal",https://pypi.org/project/eu-ai-act-compliance-mcp/,https://csoai.org/mcp/eu-ai-act-compliance-mcp,https://github.com/CSOAI-ORG/eu-ai-act-compliance-mcp,pip install eu-ai-act-compliance-mcp,python -m eu_ai_act_compliance_mcp
eudi-wallet-mcp,eudi-wallet-mcp,Eudi Wallet — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/eudi-wallet-mcp/,https://csoai.org/mcp/eudi-wallet-mcp,https://github.com/CSOAI-ORG/eudi-wallet-mcp,pip install eudi-wallet-mcp,python -m eudi_wallet_mcp
event-planning-ai-mcp,event-planning-ai-mcp,Event Planning Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/event-planning-ai-mcp/,https://csoai.org/mcp/event-planning-ai-mcp,https://github.com/CSOAI-ORG/event-planning-ai-mcp,pip install event-planning-ai-mcp,python -m event_planning_ai_mcp
expense-tracker-ai-mcp,expense-tracker-ai-mcp,Expense Tracker Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/expense-tracker-ai-mcp/,https://csoai.org/mcp/expense-tracker-ai-mcp,https://github.com/CSOAI-ORG/expense-tracker-ai-mcp,pip install expense-tracker-ai-mcp,python -m expense_tracker_ai_mcp
explainability-report-mcp,explainability-report-mcp,Explainability Report — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/explainability-report-mcp/,https://csoai.org/mcp/explainability-report-mcp,https://github.com/CSOAI-ORG/explainability-report-mcp,pip install explainability-report-mcp,python -m explainability_report_mcp
faker-ai-mcp,faker-ai-mcp,Faker Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/faker-ai-mcp/,https://csoai.org/mcp/faker-ai-mcp,https://github.com/CSOAI-ORG/faker-ai-mcp,pip install faker-ai-mcp,python -m faker_ai_mcp
fda-samd-mcp,fda-samd-mcp,Fda Samd — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: elite (£9/mo). Sectors: healthcare. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,elite,199,healthcare,https://pypi.org/project/fda-samd-mcp/,https://csoai.org/mcp/fda-samd-mcp,https://github.com/CSOAI-ORG/fda-samd-mcp,pip install fda-samd-mcp,python -m fda_samd_mcp
feedback-analyzer-ai-mcp,feedback-analyzer-ai-mcp,Feedback Analyzer Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/feedback-analyzer-ai-mcp/,https://csoai.org/mcp/feedback-analyzer-ai-mcp,https://github.com/CSOAI-ORG/feedback-analyzer-ai-mcp,pip install feedback-analyzer-ai-mcp,python -m feedback_analyzer_ai_mcp
file-organizer-ai-mcp,file-organizer-ai-mcp,File Organizer Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/file-organizer-ai-mcp/,https://csoai.org/mcp/file-organizer-ai-mcp,https://github.com/CSOAI-ORG/file-organizer-ai-mcp,pip install file-organizer-ai-mcp,python -m file_organizer_ai_mcp
firmware-attestation-mcp,firmware-attestation-mcp,Firmware Attestation — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Mid-Value Pack (£29/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,mvp,29,general,https://pypi.org/project/firmware-attestation-mcp/,https://csoai.org/mcp/firmware-attestation-mcp,https://github.com/CSOAI-ORG/firmware-attestation-mcp,pip install firmware-attestation-mcp,python -m firmware_attestation_mcp
fishkeeper-ai-mcp,fishkeeper-ai-mcp,Fishkeeper Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/fishkeeper-ai-mcp/,https://csoai.org/mcp/fishkeeper-ai-mcp,https://github.com/CSOAI-ORG/fishkeeper-ai-mcp,pip install fishkeeper-ai-mcp,python -m fishkeeper_ai_mcp
fitness-ai-mcp,fitness-ai-mcp,Fitness Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/fitness-ai-mcp/,https://csoai.org/mcp/fitness-ai-mcp,https://github.com/CSOAI-ORG/fitness-ai-mcp,pip install fitness-ai-mcp,python -m fitness_ai_mcp
flashcard-ai-mcp,flashcard-ai-mcp,Flashcard Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/flashcard-ai-mcp/,https://csoai.org/mcp/flashcard-ai-mcp,https://github.com/CSOAI-ORG/flashcard-ai-mcp,pip install flashcard-ai-mcp,python -m flashcard_ai_mcp
flight-logger-mcp,flight-logger-mcp,Flight Logger — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/flight-logger-mcp/,https://csoai.org/mcp/flight-logger-mcp,https://github.com/CSOAI-ORG/flight-logger-mcp,pip install flight-logger-mcp,python -m flight_logger_mcp
focus-timer-ai-mcp,focus-timer-ai-mcp,Focus Timer Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/focus-timer-ai-mcp/,https://csoai.org/mcp/focus-timer-ai-mcp,https://github.com/CSOAI-ORG/focus-timer-ai-mcp,pip install focus-timer-ai-mcp,python -m focus_timer_ai_mcp
fsa-food-safety-mcp,fsa-food-safety-mcp,Fsa Food Safety — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/fsa-food-safety-mcp/,https://csoai.org/mcp/fsa-food-safety-mcp,https://github.com/CSOAI-ORG/fsa-food-safety-mcp,pip install fsa-food-safety-mcp,python -m fsa_food_safety_mcp
gardening-ai-mcp,gardening-ai-mcp,Gardening Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/gardening-ai-mcp/,https://csoai.org/mcp/gardening-ai-mcp,https://github.com/CSOAI-ORG/gardening-ai-mcp,pip install gardening-ai-mcp,python -m gardening_ai_mcp
gdpr-compliance-ai-mcp,gdpr-compliance-ai-mcp,Gdpr Compliance Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: High-Value Pack (£99/mo). Sectors: legal. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,hvp,79,legal,https://pypi.org/project/gdpr-compliance-ai-mcp/,https://csoai.org/mcp/gdpr-compliance-ai-mcp,https://github.com/CSOAI-ORG/gdpr-compliance-ai-mcp,pip install gdpr-compliance-ai-mcp,python -m gdpr_compliance_ai_mcp
geolocation-ai-mcp,geolocation-ai-mcp,Geolocation Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/geolocation-ai-mcp/,https://csoai.org/mcp/geolocation-ai-mcp,https://github.com/CSOAI-ORG/geolocation-ai-mcp,pip install geolocation-ai-mcp,python -m geolocation_ai_mcp
git-helper-ai-mcp,git-helper-ai-mcp,Git Helper Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/git-helper-ai-mcp/,https://csoai.org/mcp/git-helper-ai-mcp,https://github.com/CSOAI-ORG/git-helper-ai-mcp,pip install git-helper-ai-mcp,python -m git_helper_ai_mcp
gods-eye-geospatial-mcp,gods-eye-geospatial-mcp,Gods Eye Geospatial — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/gods-eye-geospatial-mcp/,https://csoai.org/mcp/gods-eye-geospatial-mcp,https://github.com/CSOAI-ORG/gods-eye-geospatial-mcp,pip install gods-eye-geospatial-mcp,python -m gods_eye_geospatial_mcp
gos-claim-validator-mcp,gos-claim-validator-mcp,Gos Claim Validator — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/gos-claim-validator-mcp/,https://csoai.org/mcp/gos-claim-validator-mcp,https://github.com/CSOAI-ORG/gos-claim-validator-mcp,pip install gos-claim-validator-mcp,python -m gos_claim_validator_mcp
grammar-fix-ai-mcp,grammar-fix-ai-mcp,Grammar Fix Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/grammar-fix-ai-mcp/,https://csoai.org/mcp/grammar-fix-ai-mcp,https://github.com/CSOAI-ORG/grammar-fix-ai-mcp,pip install grammar-fix-ai-mcp,python -m grammar_fix_ai_mcp
habit-tracker-ai-mcp,habit-tracker-ai-mcp,Habit Tracker Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/habit-tracker-ai-mcp/,https://csoai.org/mcp/habit-tracker-ai-mcp,https://github.com/CSOAI-ORG/habit-tracker-ai-mcp,pip install habit-tracker-ai-mcp,python -m habit_tracker_ai_mcp
hash-utils-ai-mcp,hash-utils-ai-mcp,Hash Utils Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/hash-utils-ai-mcp/,https://csoai.org/mcp/hash-utils-ai-mcp,https://github.com/CSOAI-ORG/hash-utils-ai-mcp,pip install hash-utils-ai-mcp,python -m hash_utils_ai_mcp
haulage-uk-compliance-mcp,haulage-uk-compliance-mcp,Haulage Uk Compliance — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: High-Value Pack (£99/mo). Sectors: legal. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,hvp,79,legal,https://pypi.org/project/haulage-uk-compliance-mcp/,https://csoai.org/mcp/haulage-uk-compliance-mcp,https://github.com/CSOAI-ORG/haulage-uk-compliance-mcp,pip install haulage-uk-compliance-mcp,python -m haulage_uk_compliance_mcp
health-check-ai-mcp,health-check-ai-mcp,Health Check Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: healthcare. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,healthcare,https://pypi.org/project/health-check-ai-mcp/,https://csoai.org/mcp/health-check-ai-mcp,https://github.com/CSOAI-ORG/health-check-ai-mcp,pip install health-check-ai-mcp,python -m health_check_ai_mcp
healthcare-ai-governance-mcp,healthcare-ai-governance-mcp,Healthcare Ai Governance — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: elite (£9/mo). Sectors: healthcare. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,elite,199,healthcare,https://pypi.org/project/healthcare-ai-governance-mcp/,https://csoai.org/mcp/healthcare-ai-governance-mcp,https://github.com/CSOAI-ORG/healthcare-ai-governance-mcp,pip install healthcare-ai-governance-mcp,python -m healthcare_ai_governance_mcp
healthcare-fhir-mcp,healthcare-fhir-mcp,Healthcare Fhir — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: elite (£9/mo). Sectors: healthcare. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,elite,199,healthcare,https://pypi.org/project/healthcare-fhir-mcp/,https://csoai.org/mcp/healthcare-fhir-mcp,https://github.com/CSOAI-ORG/healthcare-fhir-mcp,pip install healthcare-fhir-mcp,python -m healthcare_fhir_mcp
hipaa-compliance-mcp,hipaa-compliance-mcp,"Hipaa Compliance — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: High-Value Pack (£99/mo). Sectors: healthcare, legal. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.",hvp,79,"healthcare,legal",https://pypi.org/project/hipaa-compliance-mcp/,https://csoai.org/mcp/hipaa-compliance-mcp,https://github.com/CSOAI-ORG/hipaa-compliance-mcp,pip install hipaa-compliance-mcp,python -m hipaa_compliance_mcp
hr-management-ai-mcp,hr-management-ai-mcp,Hr Management Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/hr-management-ai-mcp/,https://csoai.org/mcp/hr-management-ai-mcp,https://github.com/CSOAI-ORG/hr-management-ai-mcp,pip install hr-management-ai-mcp,python -m hr_management_ai_mcp
html-parser-ai-mcp,html-parser-ai-mcp,Html Parser Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/html-parser-ai-mcp/,https://csoai.org/mcp/html-parser-ai-mcp,https://github.com/CSOAI-ORG/html-parser-ai-mcp,pip install html-parser-ai-mcp,python -m html_parser_ai_mcp
hydration-reminder-ai-mcp,hydration-reminder-ai-mcp,Hydration Reminder Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/hydration-reminder-ai-mcp/,https://csoai.org/mcp/hydration-reminder-ai-mcp,https://github.com/CSOAI-ORG/hydration-reminder-ai-mcp,pip install hydration-reminder-ai-mcp,python -m hydration_reminder_ai_mcp
icon-generator-ai-mcp,icon-generator-ai-mcp,Icon Generator Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: government. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,government,https://pypi.org/project/icon-generator-ai-mcp/,https://csoai.org/mcp/icon-generator-ai-mcp,https://github.com/CSOAI-ORG/icon-generator-ai-mcp,pip install icon-generator-ai-mcp,python -m icon_generator_ai_mcp
image-metadata-ai-mcp,image-metadata-ai-mcp,Image Metadata Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/image-metadata-ai-mcp/,https://csoai.org/mcp/image-metadata-ai-mcp,https://github.com/CSOAI-ORG/image-metadata-ai-mcp,pip install image-metadata-ai-mcp,python -m image_metadata_ai_mcp
insurance-verification-mcp,insurance-verification-mcp,Insurance Verification — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: insurance. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,insurance,https://pypi.org/project/insurance-verification-mcp/,https://csoai.org/mcp/insurance-verification-mcp,https://github.com/CSOAI-ORG/insurance-verification-mcp,pip install insurance-verification-mcp,python -m insurance_verification_mcp
inventory-management-ai-mcp,inventory-management-ai-mcp,Inventory Management Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: retail. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,retail,https://pypi.org/project/inventory-management-ai-mcp/,https://csoai.org/mcp/inventory-management-ai-mcp,https://github.com/CSOAI-ORG/inventory-management-ai-mcp,pip install inventory-management-ai-mcp,python -m inventory_management_ai_mcp
invoice-generator-ai-mcp,invoice-generator-ai-mcp,Invoice Generator Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/invoice-generator-ai-mcp/,https://csoai.org/mcp/invoice-generator-ai-mcp,https://github.com/CSOAI-ORG/invoice-generator-ai-mcp,pip install invoice-generator-ai-mcp,python -m invoice_generator_ai_mcp
ip-network-ai-mcp,ip-network-ai-mcp,Ip Network Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/ip-network-ai-mcp/,https://csoai.org/mcp/ip-network-ai-mcp,https://github.com/CSOAI-ORG/ip-network-ai-mcp,pip install ip-network-ai-mcp,python -m ip_network_ai_mcp
iso-27001-ai-mcp,iso-27001-ai-mcp,Iso 27001 Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: High-Value Pack (£99/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,hvp,79,general,https://pypi.org/project/iso-27001-ai-mcp/,https://csoai.org/mcp/iso-27001-ai-mcp,https://github.com/CSOAI-ORG/iso-27001-ai-mcp,pip install iso-27001-ai-mcp,python -m iso_27001_ai_mcp
iso-42001-ai-mcp,iso-42001-ai-mcp,Iso 42001 Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: High-Value Pack (£99/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,hvp,79,general,https://pypi.org/project/iso-42001-ai-mcp/,https://csoai.org/mcp/iso-42001-ai-mcp,https://github.com/CSOAI-ORG/iso-42001-ai-mcp,pip install iso-42001-ai-mcp,python -m iso_42001_ai_mcp
iso-42005-impact-mcp,iso-42005-impact-mcp,Iso 42005 Impact — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: High-Value Pack (£99/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,hvp,79,general,https://pypi.org/project/iso-42005-impact-mcp/,https://csoai.org/mcp/iso-42005-impact-mcp,https://github.com/CSOAI-ORG/iso-42005-impact-mcp,pip install iso-42005-impact-mcp,python -m iso_42005_impact_mcp
job-description-ai-mcp,job-description-ai-mcp,Job Description Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/job-description-ai-mcp/,https://csoai.org/mcp/job-description-ai-mcp,https://github.com/CSOAI-ORG/job-description-ai-mcp,pip install job-description-ai-mcp,python -m job_description_ai_mcp
json-ai-mcp,json-ai-mcp,Json Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/json-ai-mcp/,https://csoai.org/mcp/json-ai-mcp,https://github.com/CSOAI-ORG/json-ai-mcp,pip install json-ai-mcp,python -m json_ai_mcp
jwt-ai-mcp,jwt-ai-mcp,Jwt Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/jwt-ai-mcp/,https://csoai.org/mcp/jwt-ai-mcp,https://github.com/CSOAI-ORG/jwt-ai-mcp,pip install jwt-ai-mcp,python -m jwt_ai_mcp
keystone-catalogue-mcp,keystone-catalogue-mcp,Keystone Catalogue — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/keystone-catalogue-mcp/,https://csoai.org/mcp/keystone-catalogue-mcp,https://github.com/CSOAI-ORG/keystone-catalogue-mcp,pip install keystone-catalogue-mcp,python -m keystone_catalogue_mcp
keystone-verify-proxy-mcp,keystone-verify-proxy-mcp,Keystone Verify Proxy — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/keystone-verify-proxy-mcp/,https://csoai.org/mcp/keystone-verify-proxy-mcp,https://github.com/CSOAI-ORG/keystone-verify-proxy-mcp,pip install keystone-verify-proxy-mcp,python -m keystone_verify_proxy_mcp
keyword-extractor-ai-mcp,keyword-extractor-ai-mcp,Keyword Extractor Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/keyword-extractor-ai-mcp/,https://csoai.org/mcp/keyword-extractor-ai-mcp,https://github.com/CSOAI-ORG/keyword-extractor-ai-mcp,pip install keyword-extractor-ai-mcp,python -m keyword_extractor_ai_mcp
korea-ai-basic-act-mcp,korea-ai-basic-act-mcp,Korea Ai Basic Act — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/korea-ai-basic-act-mcp/,https://csoai.org/mcp/korea-ai-basic-act-mcp,https://github.com/CSOAI-ORG/korea-ai-basic-act-mcp,pip install korea-ai-basic-act-mcp,python -m korea_ai_basic_act_mcp
landlaw-ai-mcp,landlaw-ai-mcp,Landlaw Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: legal. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,legal,https://pypi.org/project/landlaw-ai-mcp/,https://csoai.org/mcp/landlaw-ai-mcp,https://github.com/CSOAI-ORG/landlaw-ai-mcp,pip install landlaw-ai-mcp,python -m landlaw_ai_mcp
lead-scoring-ai-mcp,lead-scoring-ai-mcp,Lead Scoring Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: Low-Value Pack (£9/mo). Sectors: general. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,lvp,9,general,https://pypi.org/project/lead-scoring-ai-mcp/,https://csoai.org/mcp/lead-scoring-ai-mcp,https://github.com/CSOAI-ORG/lead-scoring-ai-mcp,pip install lead-scoring-ai-mcp,python -m lead_scoring_ai_mcp
legal-document-ai-mcp,legal-document-ai-mcp,Legal Document Ai — CSOAI / MEOK AI Labs Layer 0 compliance MCP server. Tier: elite (£9/mo). Sectors: legal. EU AI Act / NIST AI RMF / ISO 42001 cross-framework support. HMAC-signed attestations via proofof.ai.,elite,199,legal,https://pypi.org/project/legal-document-ai-mcp/,https://csoai.org/mcp/legal-document-ai-mcp,https://github.com/CSOAI-ORG/legal-document-ai-mcp,pip install legal-document-ai-mcp,python -m legal_document_ai_mcp
